id,image_id,mos,brightness,contrast,colorfulness,sharpness,noise,was_resized
44,954218,5.604838848114014,0.40339362621307373,0.16129042208194733,0.26575479275757014,372.3390125265849,0.004834078476878576,False
45,953577,5.616000175476074,0.5379054546356201,0.15672791004180908,0.3586157015631103,1030.9309832781057,0.005182398467770888,False
46,953985,5.686567306518555,0.3910245895385742,0.24545766413211823,0.4484638166820595,668.1012703941371,0.002413856071898426,False
47,954141,5.709677219390869,0.2372177690267563,0.14620816707611084,0.26010442235722675,2029.5962229061433,0.0036900444966816407,False
48,954118,6.234848499298096,0.5141996741294861,0.2663632333278656,0.1361841079901034,1399.4133501436295,0.005374804535558125,False
49,953901,5.984251976013184,0.39654362201690674,0.20318536460399628,0.4060147835505301,216.9640031465103,0.0026149587124042386,False
50,953794,5.190476417541504,0.1784193217754364,0.1473836451768875,0.1570162678525255,1645.4502315512011,0.0015810255520827424,False
51,953853,5.333333492279053,0.4532625675201416,0.18965637683868408,0.035497470678825,679.8014533779008,0.0026387181909230946,False
52,953757,5.9384613037109375,0.10439085960388184,0.15985439717769623,0.13490764227592617,2638.4538858925766,0.008249411657861187,False
53,954130,5.590163707733154,0.44967806339263916,0.2541881799697876,0.20882434185869786,3720.6455802220594,0.00939577587769496,False
54,953994,5.25600004196167,0.5982781052589417,0.321174681186676,0.0,494.2834467248439,0.004457962914022741,False
55,954180,5.58474588394165,0.5791256427764893,0.19823484122753143,0.19680186434561966,1624.8503256653912,0.003520232787594785,False
56,954014,4.966386318206787,0.5283415913581848,0.23763097822666168,0.0,4709.753448844112,0.03234432220957423,False
57,954092,6.484615325927734,0.301411509513855,0.24422404170036316,0.35364765081239014,5153.9545338753,0.01961102522321341,False
58,954226,4.099173545837402,0.6758096218109131,0.4320201575756073,0.07101463127503323,103.9994130677138,0.003067013190090288,False
59,953946,5.927999973297119,0.30506646633148193,0.19582688808441162,0.0,1475.5845699178128,0.007072921626426905,False
60,953334,5.17460298538208,0.47032666206359863,0.34932219982147217,0.02360564903626855,2679.7234840154097,0.009097305083477154,False
61,953126,5.573643207550049,0.09202145040035248,0.19018514454364777,0.21733880803755962,334.4792224090251,0.002614958712404245,False
62,953245,4.685483932495117,0.40964820981025696,0.31743165850639343,0.31751741254737464,4092.1874509267814,0.0066944758239341024,False
63,954122,5.2578125,0.3189229965209961,0.262896329164505,0.34308928684435397,5668.843890648908,0.013438176458713763,False
64,954227,5.785714149475098,0.32307004928588867,0.3053417503833771,0.11595921294883779,2565.833506612492,0.00410731268349348,False
65,953097,7.389312744140625,0.21745483577251434,0.19242973625659943,0.08360343380906425,2022.8301420476816,0.017074960051104995,False
66,953965,5.261904716491699,0.17295853793621063,0.19490669667720795,0.35542833958774633,632.8801452380694,0.004159492119804796,False
67,954002,6.441860675811768,0.34742364287376404,0.1853209137916565,0.2245755846055597,2300.3720496740993,0.004842775049597129,False
68,953327,5.44444465637207,0.45108896493911743,0.28368887305259705,0.12382563673400626,5727.957245751599,0.01732932359590118,False
69,954052,6.069767475128174,0.521587073802948,0.23699742555618286,0.27921171600053835,1306.5104060537737,0.00700567928431534,False
70,954224,6.2076921463012695,0.3587431013584137,0.1682785153388977,0.2893776474317701,1192.5127002042088,0.006966856899996272,False
71,953863,6.123076915740967,0.13262538611888885,0.2317124307155609,0.04541171618756719,459.6879246839623,0.005545781364463438,False
72,953918,5.4079999923706055,0.6129313111305237,0.10863984376192093,0.37288645748061383,98.05652181640318,0.00677212059257219,False
73,953933,5.162790775299072,0.5464383363723755,0.23307496309280396,0.09489605533422169,269.6368260886258,0.001840673961981538,False
74,953630,5.282258033752441,0.5387296080589294,0.257264643907547,0.25868588180485497,1644.900616456714,0.007280390600014418,False
75,953004,4.7419352531433105,0.42340418696403503,0.25979164242744446,0.1391829931287619,325.8089797207163,0.004366961093392282,False
76,953935,5.703125,0.922045111656189,0.09724187850952148,0.04801866405541128,433.9484249978994,5.2145167714936936e-33,False
77,954219,5.729508399963379,0.5016579031944275,0.2598978579044342,0.3774345753583096,1346.8996223513454,0.004697887938847495,False
78,953977,5.527559280395508,0.25748977065086365,0.1766667515039444,0.0,1615.425345147038,0.014549297305523094,False
79,954048,5.28000020980835,0.5565962791442871,0.14366555213928223,0.23216701469522336,222.1536618325015,0.0013561634330581298,False
80,954183,5.373983860015869,0.17691203951835632,0.21934333443641663,0.12016571606108756,1588.5122443157509,0.005915842787152129,False
81,953715,4.729323387145996,0.3846529424190521,0.2571394741535187,0.4546596042067761,34.681769749820226,0.003616435821488403,False
82,953955,5.532258033752441,0.20716595649719238,0.16974444687366486,0.08456259846091042,1599.9209104008733,0.005013751878502432,False
83,953785,6.728682041168213,0.3157012462615967,0.21415886282920837,0.3642281414213336,2104.103936658193,0.012318526342864478,False
84,954012,5.4296875,0.33639416098594666,0.19724927842617035,0.11934064333958022,1371.19975478545,0.00614738343217287,False
85,953856,4.89393949508667,0.43690025806427,0.17744503915309906,0.07633653719248773,10.186429189578993,0.0019618015942124262,False
86,954127,6.242424011230469,0.3068523406982422,0.20915819704532623,0.16775602437428944,3798.080283254494,0.014519712227912174,False
87,954206,5.270491600036621,0.5811619162559509,0.3502490222454071,0.4434365386711072,722.4218742267218,0.003610069488406673,False
88,954055,5.6991868019104,0.47693660855293274,0.29605546593666077,0.20522482542107606,1795.0931350276305,0.008731591947147706,False
89,953981,4.714285850524902,0.28363198041915894,0.38153666257858276,0.01810655166963276,335.2607163389562,0.003235659779358739,False
90,954007,5.961240291595459,0.17390219867229462,0.2653590142726898,0.5464743104746973,187.80383732521258,0.0015398729281268398,False
91,954216,5.719696998596191,0.45082059502601624,0.226826012134552,0.02812939779514017,1306.8055817375837,0.010696888900815377,False
92,953824,6.487804889678955,0.48865801095962524,0.22145475447177887,0.12597625068291035,1572.4050476837701,0.004254530033879991,False
93,954176,5.492063522338867,0.7874770760536194,0.19065046310424805,0.21088800547679726,90.75446137134293,0.0013561634330581428,False
94,953123,6.346774101257324,0.32989346981048584,0.24623635411262512,0.21375056082152408,2593.933144680138,0.014444314047071617,False
95,954133,4.983333110809326,0.7481534481048584,0.3770757019519806,0.0,439.85094664001986,0.0013561634330581825,False
96,953934,5.190082550048828,0.2893528938293457,0.29724159836769104,0.0,719.2893235834542,0.012589825950947523,False
97,953560,5.320000171661377,0.4313521087169647,0.2938896715641022,0.18629334444197074,2691.8265589275647,0.010992488721406825,False
98,953979,6.8661417961120605,0.3487420976161957,0.277360200881958,0.2568790525544553,7756.412791289039,0.024412731300693935,False
99,954179,5.6744184494018555,0.4070282280445099,0.24170394241809845,0.00942399165703504,7460.122453997779,0.029201849601246943,False
100,954126,5.625,0.7056792378425598,0.13054496049880981,0.3808473714368688,91.10665327363034,0.002753479490072217,False
101,953802,6.031496047973633,0.2396344691514969,0.2844535708427429,0.21233564274257785,16636.424258131246,0.015163007653567017,False
102,954217,5.753968238830566,0.48279330134391785,0.308967649936676,0.0468735248962653,1679.6237408208372,0.004615582690935701,False
103,954131,5.292683124542236,0.37245431542396545,0.31653544306755066,0.09942453780419369,3374.428866821886,0.008550837077544721,False
104,953356,5.492063522338867,0.2309134304523468,0.16448749601840973,0.12191415506163575,6377.287011102272,0.0401070604025538,False
105,954169,6.451128005981445,0.7069726586341858,0.0813673585653305,0.09501678012731452,1128.554889443652,0.0015897221248013108,False
106,954200,4.943999767303467,0.07609566301107407,0.1979351043701172,0.31657031916136014,651.6706517888894,0.008545552212442178,False
107,954220,5.111999988555908,0.3348934054374695,0.2488270252943039,0.2035536604801358,866.1357443757684,0.005811796107443948,False
108,954143,5.4296875,0.4715638756752014,0.25184863805770874,0.43240606423188255,1131.4493533045038,0.008566981451324104,False
109,954123,5.547618865966797,0.5256485342979431,0.2338663786649704,0.32360501840005756,655.0386116830734,0.005351045057039333,False
110,953113,6.161538600921631,0.28527694940567017,0.17739714682102203,0.08081722648405529,429.5853855800856,0.003551523719013692,False
111,954223,5.383458614349365,0.6199325919151306,0.3030999004840851,0.26753083306847736,2010.9669147985094,0.004036034247937065,False
112,954043,5.354330539703369,0.42762869596481323,0.2192867398262024,0.3359321797738052,473.57762401831,0.003746260026437806,False
113,954022,5.451612949371338,0.620042085647583,0.12363483011722565,0.328572316111792,159.97682519003047,0.001734609235550938,False
114,953730,6.150793552398682,0.4034508764743805,0.16730926930904388,0.3419588959593912,820.4849202692095,0.006231394533892628,False
115,954212,6.224806308746338,0.43486836552619934,0.12090964615345001,0.22662001443584806,279.86822155171825,0.0042307705553611885,False
116,953945,6.032258033752441,0.4348246455192566,0.12073387950658798,0.3776560353218906,433.8462470670741,0.005418287399150901,False
117,954096,4.8984375,0.8288857936859131,0.2736636996269226,0.142269603594608,1810.2435379910753,0.0015873918851644268,False
118,954076,6.5234375,0.1393015831708908,0.17516537010669708,0.19210484848082693,5241.501968321294,0.023225755190893805,False
119,954178,6.02419376373291,0.4956930875778198,0.3085107207298279,0.1166475645028072,3165.4592633077814,0.012562487461134144,False
120,954196,6.300000190734863,0.3513346016407013,0.15696369111537933,0.01905165710140971,330.91091391001817,0.0020267136966870907,False
121,953961,6.620154857635498,0.5495383143424988,0.1522843837738037,0.292242223120575,2708.0785332527344,0.0059978358421494855,False
122,954214,5.798387050628662,0.4754791259765625,0.32344087958335876,0.19659352481519746,1563.381767982691,0.003616435821488412,False
123,954203,5.4720001220703125,0.14195957779884338,0.29393070936203003,0.0,426.2430830223881,0.0019594713545755416,False
124,954198,5.952755928039551,0.5232439041137695,0.25156208872795105,0.0,8051.415814674282,0.04288429937114475,False
125,954011,5.793388366699219,0.3880617618560791,0.1813473403453827,0.4001723984316796,429.18760023374244,0.00479758633219637,False
126,953816,7.3125,0.3670702576637268,0.1911788284778595,0.25314955385599447,2283.4251501483773,0.01679962434957706,False
127,954191,5.496062755584717,0.5208226442337036,0.24961717426776886,0.06361613276657314,89.69186265963066,0.001388619484295532,False
128,954188,7.1519999504089355,0.29719725251197815,0.16832704842090607,0.3219486932052089,472.4970955810939,0.004730343990084835,False
129,953923,5.27419376373291,0.33516737818717957,0.2342536598443985,0.1612308399075694,5479.064993005268,0.03052564063490702,False
130,953089,5.888000011444092,0.22892826795578003,0.20084448158740997,0.35868226880778736,2076.6862851778837,0.0010252365876029501,False
131,953401,5.770992279052734,0.36239346861839294,0.2156977653503418,0.14479061588910963,6423.082237846988,0.03667728870159983,False
132,771289,5.5789475440979,0.28427359461784363,0.2129104733467102,0.06477877828049318,1735.733757637273,0.01292462158616898,False
133,770869,5.825301170349121,0.3837689757347107,0.22039277851581573,0.10565191180689464,7251.394492438457,0.02997480192817258,False
134,770556,5.567251682281494,0.40010958909988403,0.24929066002368927,0.140740491008607,159.2376684087976,0.0014488711074964972,False
135,770300,5.981818199157715,0.19786860048770905,0.21064531803131104,0.3676870583945124,1151.7430677035109,0.003746260026437792,False
136,771576,5.49397611618042,0.1479201316833496,0.16996729373931885,0.1169545996531812,868.4122376436152,0.007061894814071489,False
137,770637,5.876470565795898,0.48988041281700134,0.25588321685791016,0.24343180794540284,2832.1594559029113,0.011705897462799661,False
138,771245,5.056250095367432,0.44837191700935364,0.28770017623901367,0.3680484882833034,7244.653102132448,0.013948776705792837,False
139,771518,6.046783447265625,0.36695146560668945,0.19003355503082275,0.330277784521678,4957.219546181894,0.026405199440496404,False
140,771439,5.402366638183594,0.44457581639289856,0.35309410095214844,0.2695577766120248,1893.8717946753902,0.00779906303398314,False
141,771182,6.227544784545898,0.32961899042129517,0.19060423970222473,0.22993621689474453,2595.9772225999523,0.007988057394154388,False
142,771082,5.2484846115112305,0.29234784841537476,0.21931013464927673,0.42416726799303683,1373.2712290070867,0.00882259376777809,False
143,770779,5.435582637786865,0.3523137867450714,0.24662645161151886,0.12878553580557758,2723.003966837859,0.007922520905850853,False
144,771609,6.44444465637207,0.2741692066192627,0.2268667072057724,0.09972383158563579,2404.3997954517763,0.011473503890874965,False
145,771252,5.666666507720947,0.14074115455150604,0.2160719335079193,0.18290114411524613,2463.7190066369335,0.019638196409348167,False
146,771392,4.949999809265137,0.5642085075378418,0.2331201136112213,0.34920331836991947,3907.3494444444445,0.007790990847093437,False
147,771538,5.7602338790893555,0.6946444511413574,0.32355907559394836,0.16622338729290345,801.8042969230444,0.0020829292264432386,False
148,771530,5.8385090827941895,0.25222915410995483,0.27140313386917114,0.07455077796598193,3252.8936692508646,0.008204222940460444,False
149,771628,5.341614723205566,0.544133186340332,0.3237789571285248,0.03500327870044565,11716.345089637412,0.02411681928718809,False
150,771109,5.460122585296631,0.43794217705726624,0.1664082109928131,0.3918281774356721,4493.460515250995,0.011768479325637501,False
151,771346,5.831325531005859,0.23874816298484802,0.2982719838619232,0.39799005301347923,2910.2359722222222,0.005487547787984888,False
152,771355,5.650306701660156,0.5547173619270325,0.27931031584739685,0.04526416036208507,10175.268973470986,0.04946401389592978,False
153,771541,5.860465049743652,0.5955607295036316,0.3601061999797821,0.104031506203908,2872.9729357987762,0.0227780489995671,False
154,771257,3.4634146690368652,0.2913190424442291,0.27543842792510986,0.07131247608803422,626.7953662199377,0.006337459260323233,False
155,771637,5.963855266571045,0.5462750792503357,0.19278323650360107,0.3197811803158624,4301.169922699859,0.0064696137049095005,False
156,770394,5.670731544494629,0.4339979290962219,0.40411555767059326,0.27620993737622296,4376.3861116495,0.008033246111555136,False
157,770632,5.988372325897217,0.1991572231054306,0.1645675152540207,0.1447195535079086,2385.8364186421873,0.01829322709232406,False
158,771582,4.786585330963135,0.3851715922355652,0.17929108440876007,0.36255417907865417,320.53621694551015,0.0034866116165389893,False
159,771269,5.131249904632568,0.38127338886260986,0.2016383856534958,0.2165936802177083,2320.647346923359,0.010812815319782988,False
160,770911,6.169590473175049,0.45161178708076477,0.31293928623199463,0.15810059057635956,10333.488908621139,0.028504440344397586,False
161,771351,5.928994178771973,0.05210826173424721,0.08702600747346878,0.14275554133235818,720.1874389045076,0.0027923018743912426,False
162,771268,5.793939590454102,0.22942516207695007,0.2534760534763336,0.10248821162907039,4695.579825751674,0.003988515290899493,False
163,771596,6.476470470428467,0.3703164756298065,0.3100748360157013,0.15118012004266917,5396.614795505354,0.0053336519116022165,False
164,771123,5.199999809265137,0.5929927229881287,0.2780183255672455,0.00023690561211695972,3431.5538596780075,0.02314811042225567,False
165,770826,5.876543045043945,0.4242379367351532,0.3385123312473297,0.02513249117146065,12444.084988841332,0.04864763994280787,False
166,771583,6.473372936248779,0.25805991888046265,0.22928893566131592,0.043059322858365036,412.6240325392125,0.0025175905586921907,False
167,771189,4.720497131347656,0.492199569940567,0.27572759985923767,0.2757453988622832,13999.320703562982,0.0463259508113582,False
168,770891,5.5542168617248535,0.35527873039245605,0.19000841677188873,0.0,435.57148909982806,0.002712326866116279,False
169,771084,5.201183319091797,0.24055802822113037,0.13470780849456787,0.24000775704693264,1499.6936880677388,0.0039473626669435805,False
170,771436,5.186747074127197,0.2501565217971802,0.271850049495697,0.18524549535179724,2793.7010545718567,0.009988681372685854,False
171,771430,6.136904716491699,0.5594431757926941,0.22686707973480225,0.02704889046186799,3373.334105471127,0.012160282180122604,False
172,771603,4.896969795227051,0.36348143219947815,0.25269266963005066,0.14588789679065445,4574.666347226742,0.021219389265109526,False
173,771522,5.2682929039001465,0.23943902552127838,0.18416409194469452,0.2116788158900512,967.3903224932347,0.00698658028507024,False
174,771213,6.67251443862915,0.2393617182970047,0.2662052512168884,0.27583440476612375,5789.282945547059,0.02289599346525703,False
175,771648,4.981927871704102,0.38688215613365173,0.22249770164489746,0.34200106155380305,1160.8370466867652,0.005777009816569743,False
176,770992,6.254335403442383,0.3357996344566345,0.3351701498031616,0.0,8840.819413507632,0.04031290717417262,False
177,771647,4.603658676147461,0.3202334940433502,0.3013448715209961,0.3871094091948277,332.64085604050877,0.0030021010876155555,False
178,770696,5.072727203369141,0.2356521189212799,0.21885842084884644,0.25861157976831994,3070.190403170959,0.017235450801644445,False
179,770993,5.785275936126709,0.1904619038105011,0.11678759753704071,0.0314161723635003,973.760624999769,0.007942244290924787,False
180,771309,5.218181610107422,0.4064231216907501,0.26324307918548584,0.40940912412394415,2650.0066270056113,0.011645645839598678,False
181,771520,4.853658676147461,0.3125776946544647,0.24647189676761627,0.21378239604438584,1333.3938767986476,0.01745448732157689,False
182,770642,4.378881931304932,0.5001353621482849,0.13864834606647491,0.26145100299182633,851.3600339892195,0.00983276744958077,False
183,771571,5.859550476074219,0.3681059777736664,0.19873957335948944,0.21196162315702552,3501.071059291851,0.011264869797469048,False
184,771529,5.261904716491699,0.34921205043792725,0.1493866890668869,0.2786494684476207,2842.263055544495,0.026865950490900996,False
185,771185,5.246913433074951,0.8650689125061035,0.14988146722316742,0.047804244534052756,3608.635908286172,0.003663954778525986,False
186,770897,6.930635929107666,0.3529456555843353,0.1786581128835678,0.1876357033616804,3775.7160516049553,0.01214288903468548,False
187,771047,4.854545593261719,0.40549787878990173,0.20588423311710358,0.1304387143708171,1218.2273579121572,0.01377609402307957,False
188,770684,5.1273884773254395,0.6182173490524292,0.36576294898986816,0.09721702954011695,1608.0030943327145,0.003359033999387163,False
189,771443,4.804878234863281,0.6520833969116211,0.2745956480503082,0.00034668836681358764,1553.5024240140597,0.011049328636991845,False
190,770185,4.435582637786865,0.20871423184871674,0.2582310736179352,0.0,2673.04917312818,0.01603403617187292,False
191,771459,6.3173651695251465,0.4498695135116577,0.19967053830623627,0.3379081706019834,2716.7074379168903,0.00989131321897376,False
192,771234,5.599999904632568,0.12031828612089157,0.18228068947792053,0.3621845847604014,707.2404798320588,0.015769727282700405,False
193,771046,5.913793087005615,0.10055504739284515,0.2138412594795227,0.2882901760364328,645.4936266772528,0.015994817942800155,False
194,770638,5.595238208770752,0.3151521384716034,0.25007733702659607,0.501296613358945,1432.2563748625241,0.005586933988419336,False
195,771452,5.2049689292907715,0.34535449743270874,0.24202904105186462,0.02653769822983336,3434.8945770981604,0.028029707856171912,False
196,770004,4.891428470611572,0.41482165455818176,0.2778034210205078,0.2901413081069846,15832.015671231455,0.07884204153934524,False
197,771483,5.070967674255371,0.3676210343837738,0.17773637175559998,0.03634051094358644,662.7063842355316,0.00951690350992584,False
198,771602,6.4375,0.3013748526573181,0.1961943656206131,0.22054990568166527,1516.1254639960675,0.012697284338271718,False
199,771404,4.337209224700928,0.36493340134620667,0.1977979987859726,0.32132809643413063,926.4071525219478,0.004957536348746331,False
200,771254,5.716867446899414,0.6380782127380371,0.22937838733196259,0.31984032699014514,6129.500186358722,0.005625756372738366,False
201,770916,6.063953399658203,0.31628093123435974,0.13312143087387085,0.29250893809234124,2568.2332284621903,0.005504628740507536,False
202,771227,5.012422561645508,0.374187171459198,0.2510116994380951,0.14399080291214006,13716.066094390293,0.05376358775797466,False
203,771466,6.271084308624268,0.12467249482870102,0.0912216529250145,0.08509529662995767,359.6980340728085,0.002842151071065696,False
204,771296,5.479768753051758,0.40170758962631226,0.3624568581581116,0.07755872749456919,320.5580281986532,0.003912576376069424,False
205,770927,5.474999904632568,0.3003765046596527,0.1774480789899826,0.28076443383102745,1120.199921090846,0.00356022029173227,False
206,771300,6.217647075653076,0.2617384195327759,0.24582761526107788,0.07908181068688439,5346.285900669823,0.021160447650962765,False
207,770486,6.959537506103516,0.41777846217155457,0.20806318521499634,0.30234249380783,3002.086560454106,0.010057317375690962,False
208,771624,5.70059871673584,0.5287424921989441,0.2673218250274658,0.059424736159961314,270.2532529612494,0.004189617931405228,False
209,771533,5.4146342277526855,0.42120561003685,0.27419963479042053,0.0,2013.4583146138657,0.013412086740558072,False
210,771233,6.621301651000977,0.16592848300933838,0.12089940160512924,0.25352888998163076,1461.8879617604239,0.004157161880167941,False
211,771652,5.220238208770752,0.5238951444625854,0.21973097324371338,0.16319051762395329,1300.8358147034428,0.002890127110253571,False
212,771030,5.588235378265381,0.32198774814605713,0.24886038899421692,0.19385360963350184,1251.0927163317976,0.0030258605661343733,False
213,771229,5.751479148864746,0.3789450526237488,0.2713331878185272,0.021075282083007605,2896.226203624324,0.007526681957920903,False
214,770238,6.206060409545898,0.48789793252944946,0.31459927558898926,0.0,11299.344462086337,0.03247664395783914,False
215,771203,5.2215189933776855,0.27139726281166077,0.2693197727203369,0.16097801487340624,2148.267764813645,0.003443753138775084,False
216,769857,5.457831382751465,0.056159719824790955,0.15835757553577423,0.07699449983383959,1408.758146802996,0.003938666094225041,False
217,771342,6.282208442687988,0.25800326466560364,0.2493991255760193,0.38507245222513253,6966.053255555556,0.006635930054541095,False
218,771186,4.48427677154541,0.34595727920532227,0.1915191411972046,0.056981862684249034,7159.8652114177785,0.041530633481402124,False
219,771438,5.176100730895996,0.35586926341056824,0.22295916080474854,0.5489776734462791,3806.6302417071984,0.007832143471049343,False
220,771399,7.16201114654541,0.24541224539279938,0.17798283696174622,0.0,1127.1081279945242,0.008123935739271046,False
221,771027,5.378881931304932,0.4092620313167572,0.2840040922164917,0.042080785060276724,6988.418664948226,0.014731300946783814,False
222,769958,5.934911251068115,0.6407522559165955,0.2563541829586029,0.11918060563337851,5821.813691306369,0.007563798488432038,False
223,771308,4.496969699859619,0.2757408916950226,0.1477266550064087,0.2986219520998529,1365.0787879062211,0.0022840318669490396,False
224,771645,5.083870887756348,0.3259401321411133,0.19650809466838837,0.0,3787.422698104146,0.014677872738814773,False
225,771451,5.634146213531494,0.15154144167900085,0.1647322177886963,0.1652254716269143,4181.152037388671,0.009062518792602925,False
226,770768,5.276073455810547,0.545052170753479,0.3265955150127411,0.1044739353473047,5699.028382523864,0.021544261970397462,False
227,771131,4.870370388031006,0.5146203637123108,0.19340041279792786,0.15776911849365757,8166.208033979745,0.0465828731368664,False
228,771634,5.477011680603027,0.4597702920436859,0.2321847528219223,0.2740883230282404,6309.257666432548,0.013934795267971705,False
229,770926,5.16564416885376,0.4429164230823517,0.2699727714061737,0.455268442374514,4918.465632366699,0.0032942055487517204,False
230,771556,5.871165752410889,0.513447105884552,0.30540841817855835,0.0,6635.31477657716,0.02358306153297629,False
231,771425,3.8881988525390625,0.29847005009651184,0.2837751805782318,0.05333187349658754,379.8560484516662,0.0026236552851227873,False
232,769959,4.842424392700195,0.5130688548088074,0.23697727918624878,0.09063679096378849,3905.7450044915327,0.021115030392486866,False
233,770809,5.5061726570129395,0.4126293659210205,0.29738515615463257,0.3384845011737261,17969.594087758447,0.05372536734504168,False
234,771463,5.757575988769531,0.4299145042896271,0.3403749167919159,0.056373998008019816,12999.002418434862,0.021581980472294596,False
235,771184,4.572327136993408,0.5229827761650085,0.29406774044036865,0.0,476.34157935355626,0.0045935290662248605,False
236,771547,6.526315689086914,0.2432931810617447,0.22019213438034058,0.2114908678435516,5612.526652554787,0.03709129007003154,False
